station_id,station_name,station_type,latitude,longitude,date,temp_max_f,temp_min_f,precip_in,snowfall_in,wind_speed_mph
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-07-04,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-07-05,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-07-06,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-07-07,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-07-08,NA,NA,0.38,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-07-09,NA,NA,1.14,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-07-10,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-07-11,NA,NA,0.01,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-07-12,NA,NA,1.14,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-07-13,NA,NA,1.52,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-07-14,NA,NA,0.39,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-07-15,NA,NA,0.02,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-07-16,NA,NA,0.02,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-07-17,NA,NA,1.9,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-07-18,NA,NA,0.46,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-07-19,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-07-20,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-07-21,NA,NA,0.03,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-07-22,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-07-23,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-07-24,NA,NA,0.15,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-07-25,NA,NA,0.19,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-07-26,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-07-27,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-07-28,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-07-29,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-07-30,NA,NA,0.05,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-07-31,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-08-01,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-08-02,NA,NA,0.09,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-08-03,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-08-04,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-08-05,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-08-06,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-08-07,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-08-08,NA,NA,0.29,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-08-09,NA,NA,1.56,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-08-10,NA,NA,0.52,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-08-11,NA,NA,0.22,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-08-12,NA,NA,1,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-08-13,NA,NA,0.57,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-08-14,NA,NA,1.65,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-08-15,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-08-16,NA,NA,0.02,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-08-17,NA,NA,0.05,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-08-18,NA,NA,0.02,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-08-19,NA,NA,0.02,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-08-20,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-08-21,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-08-22,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-08-23,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-08-24,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-08-25,NA,NA,0.41,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-08-26,NA,NA,0.32,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-08-27,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-08-28,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-08-29,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-08-30,NA,NA,1.13,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-08-31,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-09-01,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-09-02,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-09-03,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-09-04,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-09-05,NA,NA,0.12,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-09-06,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-09-07,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-09-08,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-09-09,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-09-10,NA,NA,0.19,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-09-11,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-09-12,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-09-13,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-09-14,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-09-15,NA,NA,0.61,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-09-16,NA,NA,0.07,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-09-17,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-09-18,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-09-19,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-09-20,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-09-21,NA,NA,0.07,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-09-22,NA,NA,0.29,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-09-23,NA,NA,1.63,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-09-24,NA,NA,0.01,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-09-25,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-09-26,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-09-27,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-09-28,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-09-29,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-09-30,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-10-01,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-10-02,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-10-03,NA,NA,0.16,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-10-04,NA,NA,0.02,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-10-05,NA,NA,0.16,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-10-06,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-10-07,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-10-08,NA,NA,0.91,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-10-09,NA,NA,0.49,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-10-10,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-10-11,NA,NA,0.02,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-10-12,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-10-13,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-10-14,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-10-15,NA,NA,0.03,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-10-16,NA,NA,0.24,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-10-17,NA,NA,0.4,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-10-18,NA,NA,0.03,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-10-19,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-10-20,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-10-21,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-10-22,NA,NA,0.39,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-10-23,NA,NA,0.04,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-10-24,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-10-25,NA,NA,1.22,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-10-26,NA,NA,0.59,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-10-27,NA,NA,0.13,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-10-28,NA,NA,0.01,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-10-29,NA,NA,0.43,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-10-30,NA,NA,0.3,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-10-31,NA,NA,0.32,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-11-01,NA,NA,0.01,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-11-02,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-11-03,NA,NA,0.02,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-11-04,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-11-05,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-11-06,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-11-07,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-11-08,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-11-09,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-11-10,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-11-11,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-11-12,NA,NA,0.35,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-11-13,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-11-14,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-11-15,NA,NA,0.26,0.8,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-11-16,NA,NA,0.02,0.1,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-11-17,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-11-18,NA,NA,0.27,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-11-19,NA,NA,0.02,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-11-20,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-11-21,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-11-22,NA,NA,0.08,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-11-23,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-11-24,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-11-25,NA,NA,0.06,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-11-26,NA,NA,0.35,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-11-27,NA,NA,0.01,0.1,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-11-28,NA,NA,0.21,2.2,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-11-29,NA,NA,0.11,1,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-11-30,NA,NA,0.05,0.5,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-12-01,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-12-02,NA,NA,0.17,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-12-03,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-12-04,NA,NA,0.01,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-12-05,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-12-06,NA,NA,0.44,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-12-07,NA,NA,0.15,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-12-08,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-12-09,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-12-10,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-12-11,NA,NA,0.59,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-12-12,NA,NA,0.03,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-12-13,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-12-14,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-12-15,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-12-16,NA,NA,0.09,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-12-17,NA,NA,0.01,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-12-18,NA,NA,0.15,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-12-19,NA,NA,0.36,0.1,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-12-20,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-12-21,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-12-22,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-12-23,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-12-24,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-12-25,NA,NA,0.31,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-12-26,NA,NA,0.08,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-12-27,NA,NA,0.23,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-12-28,NA,NA,0.02,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-12-29,NA,NA,0.32,0.3,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-12-30,NA,NA,0.01,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2021-12-31,NA,NA,0.02,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2022-01-01,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2022-01-02,NA,NA,0.47,0.1,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2022-01-03,NA,NA,0.03,0.3,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2022-01-04,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2022-01-05,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2022-01-06,NA,NA,0,0,NA
US1OHCY0024,"PARMA 1.9 NNW, OH US",Volunteer (CoCoRaHS),41.408813,-81.744789,2022-01-07,NA,NA,0.01,0.3,NA
